France,La Seyne-Sur-Mer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
France,Laigle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,Langres,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,11
France,Laon,NA,28,25,NA,20,8,10,NA,5,7,7,10
France,Laval,NA,NA,NA,NA,NA,NA,NA,NA,15,12,12,19
France,Lavaur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
France,Le Blanc,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,7
France,Le Cateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,8
France,Le Creusot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8
France,Le Croisic,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,2
France,Le Havre,NA,NA,NA,NA,NA,NA,NA,4,18,14,16,43
France,Le Mans,NA,NA,NA,3,NA,NA,NA,NA,17,16,18,23
France,Le Puy,NA,NA,NA,NA,6,NA,NA,NA,10,10,12,16
France,Lectoure,NA,NA,NA,NA,NA,NA,4,5,5,5,6,6
France,Lens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10
France,Les Sables-D'olonne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
France,Libourne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9
France,Lille,NA,NA,NA,NA,30,22,26,33,60,63,56,75
France,Limoges,NA,NA,NA,NA,4,NA,NA,NA,5,18,21,41
France,Limoux,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8
France,Lisieux,NA,NA,NA,NA,NA,NA,NA,NA,5,6,11,12
France,Loches,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,5
France,Lodeve,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,8,11
France,Lons-Le-Saunier,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,9
France,Lorient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,21
France,Loudun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
France,Lourdes,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,4
France,Louviers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10
France,Lunel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,Luneville,NA,NA,NA,NA,NA,NA,NA,NA,2,12,11,16
France,Luxeuil,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4
France,Lyon,12,NA,20,22,20,33,50,35,97,114,109,177
France,Macon,NA,NA,NA,NA,4,NA,NA,NA,NA,3,10,15
France,Mamers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,Manosque,NA,NA,NA,NA,2,NA,NA,NA,5,4,5,5
France,Marmande,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
France,Marseille,NA,NA,7,25,31,21,45,45,90,68,101,195
France,Martigues,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,6
France,Maubeuge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15
France,Mayenne,NA,NA,NA,NA,NA,NA,2,NA,8,5,7,10
France,Meaux,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,8
France,Melun,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,10
France,Mende,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
France,Metz,25,14,16,27,30,25,15,20,19,30,46,57
France,Meudon,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4
France,Millau,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,9
France,Mirecourt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
France,Moissac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
France,Montargis,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,8
France,Montauban,NA,NA,NA,NA,8,NA,NA,14,17,16,24,24
France,Montbeliard,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,5
France,Montbrison,NA,NA,NA,NA,6,3,NA,NA,NA,NA,5,8
France,Montceau-Les-Mines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2
France,Mont-De-Marsan,NA,NA,NA,NA,NA,1,NA,NA,NA,2,5,5
France,Montelimar,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,6
France,Montlucon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
France,Montpellier,NA,NA,1,13,35,17,6,15,23,35,33,45
France,Montreuil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
France,Morlaix,NA,NA,NA,NA,NA,2,5,7,NA,NA,8,11
France,Moulins,NA,NA,NA,NA,NA,NA,NA,NA,11,11,13,17
France,Mulhouse,NA,NA,NA,NA,8,9,8,8,7,5,7,32
France,Nancy,NA,NA,NA,NA,1,1,1,11,14,22,29,45
France,Nantes,NA,NA,NA,NA,8,NA,14,25,40,60,77,96
France,Narbonne,NA,NA,12,31,30,2,2,NA,8,8,9,13
France,Nerac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
France,Nevers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,17
France,Nice,NA,NA,NA,NA,10,7,NA,16,15,16,23,34
France,Nimes,NA,NA,NA,NA,18,7,6,13,17,28,41,53
France,Niort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,19
France,Nogent-Le-Rotrou,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6
France,Noyon,NA,NA,NA,3,NA,NA,NA,NA,5,5,6,5
France,Obernai,NA,NA,NA,NA,NA,NA,3,NA,4,4,5,5
France,Oloron-Ste-Marie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,Orange,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,10
France,Orleans,NA,NA,NA,27,10,30,50,40,32,36,48,47
France,Orthez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
France,Pamiers,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,6
France,Paris,25,NA,20,110,150,275,225,300,500,570,550,1053
France,Pau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15
France,Perigueux,NA,NA,NA,NA,7,6,8,NA,NA,5,6,13
France,Perpignan,NA,NA,NA,NA,12,NA,7,NA,NA,11,13,18
France,Pezenas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
France,Ploermel,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6
France,Poitiers,10,NA,12,21,15,NA,20,20,18,18,20,24
France,Poligny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,Pont-A-Mousson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8
France,Pont-Audemer,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6
France,Pontoise,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6
France,Provins,10,NA,12,20,10,NA,15,NA,5,5,5,7
France,Quimper,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,7,11
France,Quimperle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
France,Rambervillers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
France,Reims,20,NA,13,11,14,15,12,16,25,25,30,45
France,Rennes,10,NA,10,NA,8,12,13,33,30,30,25,39
France,Rethel,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,8
France,Ribeauville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
France,Richelieu,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2
France,Riom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12
France,Rive-De-Gier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13
France,Roanne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13
France,Rochefort,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,15,24
France,Rodez,NA,NA,NA,NA,5,NA,NA,NA,NA,5,6,10
France,Romans,NA,NA,NA,NA,NA,4,NA,NA,6,7,6,8
France,Romorantin,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,7
France,Roubaix,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,32
France,Rouen,10,NA,12,15,35,35,40,70,50,66,80,101
France,Saintes,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,13
France,Salies-De-Bearn,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7
France,Salins-Les-Bains,NA,NA,NA,NA,NA,NA,NA,5,6,NA,8,7
France,Salon-De-Provence,NA,NA,NA,NA,2,NA,NA,NA,4,5,5,7
France,Saumur,NA,NA,NA,NA,NA,NA,NA,10,10,9,10,13
France,Saverne,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5
France,Sedan,NA,NA,NA,NA,NA,NA,2,4,6,9,13,17
France,Selestat,NA,NA,NA,NA,NA,5,NA,NA,6,7,8,8
France,Semur-En-Auxois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
France,Senlis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,Sens,NA,NA,NA,NA,5,NA,NA,NA,6,8,9,11
France,Sete,NA,NA,NA,NA,NA,NA,NA,NA,1,4,10,18
France,Sisteron,NA,NA,NA,NA,6,NA,NA,NA,5,3,3,5
France,Soissons,NA,NA,NA,3,NA,NA,NA,NA,7,7,8,8
France,Sollies-Pont,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2
France,St-Amand-Les-Eaux,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,10
France,St-Amand-Montrond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8
France,St-Brieuc,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,7,10
France,St-Chamond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9
France,St-Denis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16
France,St-Die,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,9
France,St-Dizier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
France,Steenvoorde,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,3,2
France,St-Etienne,NA,NA,NA,NA,NA,1,3,NA,15,21,18,54
France,St-Flour,NA,NA,NA,NA,5,3,NA,NA,NA,NA,5,6
France,St-Germain,NA,NA,NA,NA,NA,NA,NA,NA,5,8,10,10
France,St-Gilles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,St-Hippolyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4
France,St-Jean-D'angely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6
France,St-Junien,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6
France,St-Leonard,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6
France,St-Lo,NA,NA,NA,NA,NA,NA,NA,NA,5,5,8,10
France,St-Malo,NA,NA,NA,NA,1,NA,4,11,25,15,14,20
France,St-Marie-Aux-Mines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8
France,St-Mihiel,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5
France,St-Nazaire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
France,St-Omer,NA,NA,1,10,35,13,11,8,15,16,22,22
France,St-Pol,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7
France,St-Quentin,NA,NA,NA,NA,NA,NA,NA,NA,7,9,10,25
France,Strasbourg,NA,NA,4,10,15,17,20,25,25,40,49,66
France,St-Sever,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
France,St-Yrieix-La-Perche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
France,Tarascon,NA,NA,NA,NA,NA,NA,NA,NA,6,9,10,13
France,Tarbes,NA,NA,NA,NA,4,NA,10,NA,NA,NA,7,14
France,Thiers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14
France,Thionville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
France,Tonneins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8
France,Toul,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,9
France,Toulon,NA,NA,NA,NA,3,2,3,10,25,20,22,69
France,Toulouse,NA,NA,10,20,30,21,30,40,43,44,50,93
France,Tourcoing,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,12,28
France,Tournon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
France,Tournus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
France,Tours,20,NA,20,20,25,13,60,65,21,16,13,33
France,Troyes,NA,NA,12,12,25,17,20,18,16,18,23,26
France,Tulle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12
France,Uzes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
France,Valence,NA,NA,NA,NA,5,NA,NA,NA,5,4,7,11
France,Valenciennes,NA,NA,NA,NA,25,23,15,30,19,17,17,23
France,Valognes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
France,Vannes,NA,NA,NA,NA,NA,5,5,9,NA,NA,9,14
France,Vendome,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,9
France,Verdun,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,14
France,Verdun-Sur-Garonne,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2
France,Versailles,NA,NA,NA,NA,NA,NA,NA,NA,25,50,23,35
France,Vesoul,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,7
France,Vienne,NA,NA,NA,NA,5,4,NA,NA,8,8,11,13
France,Vierzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7
France,Villefranche-De-Rouergue,NA,NA,NA,NA,NA,NA,NA,10,NA,9,7,8
France,Villefranche-Sur-Saone,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,8
France,Villeneuve,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,13
France,Villeneuve-Lez-Avignon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
France,Vire,NA,NA,NA,NA,NA,NA,NA,NA,5,6,8,7
France,Vitre,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,7,9
France,Vitry-Le-Francois,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,8
France,Voiron,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,10
France,Wissembourg,NA,NA,NA,NA,NA,NA,5,NA,2,2,5,5
France,Yssingeaux,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,8
France,Yvetot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9
Germany,Aachen,5,NA,10,NA,21,10,18,23,15,24,24,52
Germany,Altenburg,NA,NA,NA,NA,NA,3,3,4,6,7,9,16
Germany,Altona,NA,NA,NA,NA,NA,NA,2,6,12,17,23,37
Germany,Amberg,NA,NA,NA,NA,NA,3,NA,4,4,4,6,8
Germany,Andernach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
Germany,Anklam,NA,NA,NA,NA,3,NA,NA,5,2,3,4,9
Germany,Annaberg,NA,NA,NA,NA,NA,NA,4,6,3,5,NA,9
Germany,Ansbach,NA,NA,NA,NA,NA,NA,NA,NA,4,6,12,10
Germany,Aschaffenburg,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7,8
Germany,Aschersleben,NA,NA,NA,NA,NA,NA,NA,NA,3,6,7,12
Germany,Augsburg,NA,NA,NA,12,25,12,30,45,21,31,30,35
Germany,Bad Hersfeld,NA,NA,NA,NA,NA,NA,NA,6,NA,3,5,6
Germany,Bad Kreuznach,NA,NA,NA,NA,NA,NA,NA,4,2,3,5,10
Germany,Baden-Baden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
Germany,Bamberg,NA,NA,NA,NA,8,NA,7,12,10,12,17,18
Germany,Barmen,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,13,36
Germany,Bautzen,NA,NA,NA,NA,3,5,5,5,4,8,11,10
Germany,Bayreuth,NA,NA,NA,NA,NA,1,2,2,4,8,10,14
Germany,Beckum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2
Germany,Berlin,NA,NA,NA,NA,5,5,9,10,55,113,172,437
Germany,Bernburg,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,10
Germany,Biberach,NA,NA,NA,NA,NA,NA,3,NA,3,NA,5,6
Germany,Bielefeld,NA,NA,NA,NA,NA,NA,2,NA,3,5,6,10
Germany,Bingen,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,8
Germany,Bochum,NA,NA,NA,NA,NA,NA,1,NA,2,2,5,6
Germany,Bonn,NA,NA,NA,NA,NA,NA,NA,4,NA,8,11,18
Germany,Borna,NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,3
Germany,Brandenburg,NA,NA,NA,NA,NA,NA,NA,7,7,8,12,20
Germany,Braunschweig,NA,NA,10,21,12,18,18,16,17,21,30,40
Germany,Breisach Am Rhein,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,3
Germany,Bremen,NA,NA,NA,NA,12,20,18,21,27,28,36,55
Germany,Bruchsal,NA,NA,NA,NA,NA,NA,1,NA,1,3,5,9
Germany,Burg,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,14
Germany,Burscheid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
Germany,Celle,NA,NA,NA,NA,NA,NA,1,3,3,3,4,5
Germany,Charlottenburg,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,10
Germany,Clausthal-Zellerfeld,NA,NA,NA,NA,NA,NA,NA,3,5,8,4,10
Germany,Coburg,NA,NA,NA,NA,NA,4,3,2,4,7,8,10
Germany,Coesfeld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
Germany,Cottbus,NA,NA,NA,NA,NA,2,NA,NA,NA,3,6,9
Germany,Cronenberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
Germany,Darmstadt,NA,NA,NA,NA,NA,NA,NA,2,2,5,9,27
Germany,Dessau,NA,NA,NA,NA,NA,NA,2,NA,NA,7,10,14
Germany,Dinkelsbuehl,NA,NA,NA,NA,NA,4,3,4,4,NA,5,5
Germany,Doebeln,NA,NA,NA,NA,1,NA,2,NA,2,3,4,6
Germany,Dortmund,NA,NA,NA,NA,7,9,8,7,3,NA,5,15
Germany,Dresden,NA,NA,3,NA,5,4,5,12,40,57,60,97
Germany,Dueren,NA,NA,NA,NA,NA,NA,3,4,2,3,5,8
Germany,Duesseldorf,NA,NA,NA,NA,2,2,2,5,9,9,20,41
Germany,Duisburg,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,15
Germany,Ebersbach,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,6
Germany,Eichstaett,NA,NA,NA,NA,NA,NA,NA,NA,4,7,6,6
Germany,Eilenburg,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,10
Germany,Einbeck,NA,NA,NA,NA,NA,3,7,4,NA,5,5,6
Germany,Eisenach,NA,NA,NA,NA,NA,NA,4,5,7,NA,8,10
Germany,Eisleben,NA,NA,NA,NA,NA,4,9,8,5,6,5,10
Germany,Elberfeld,NA,NA,NA,NA,NA,NA,NA,2,NA,7,19,47
Germany,Emden,NA,NA,NA,NA,NA,NA,5,15,10,7,10,12
Germany,Emmerich,NA,NA,NA,NA,NA,NA,NA,5,5,4,6,6
Germany,Erfurt,NA,NA,10,21,30,24,19,19,17,17,17,32
Germany,Erlangen,NA,NA,NA,NA,NA,NA,NA,1,2,8,9,11
Germany,Eschweiler,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,10
Germany,Essen,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,9
Germany,Esslingen,NA,NA,NA,NA,NA,NA,7,5,7,7,7,13
Germany,Flensburg,NA,NA,NA,NA,NA,3,3,6,NA,7,13,16
Germany,Forchheim,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3
Germany,Frankenberg,NA,NA,NA,NA,NA,NA,1,NA,3,4,5,7
Germany,Frankenthal,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA
Germany,Frankfurt Am Main,3,NA,NA,3,13,11,12,20,28,32,48,62
Germany,Frankfurt An Der Oder,NA,NA,NA,NA,10,NA,11,13,9,9,13,31
Germany,Freiberg,NA,NA,NA,NA,6,NA,8,12,8,9,10,16
Germany,Freiburg,NA,NA,NA,NA,10,9,6,10,5,NA,9,16
Germany,Freising,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5
Germany,Fuerth,NA,NA,NA,NA,NA,NA,NA,1,5,8,12,17
Germany,Fulda,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,8,10
Germany,Gelnhausen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
Germany,Gera,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7,13
Germany,Giessen,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,9
Germany,Glauchau,NA,NA,NA,NA,1,NA,1,2,3,5,4,10
Germany,Glueckstadt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
Germany,Goeppingen,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,7
Germany,Goerlitz,NA,NA,NA,NA,5,8,11,10,5,11,9,16
Germany,Goettingen,NA,NA,NA,NA,8,5,7,7,4,6,9,11
Germany,Goslar,NA,NA,NA,4,9,NA,12,8,NA,NA,5,8
Germany,Gotha,NA,NA,NA,NA,NA,NA,3,4,7,12,12,15
Germany,Greifswald,NA,NA,NA,NA,8,NA,NA,NA,NA,4,6,13
Germany,Grimma,NA,NA,NA,NA,1,NA,2,NA,NA,3,NA,5
Germany,Grossenhain,NA,NA,NA,NA,NA,NA,2,2,3,NA,5,7
Germany,Guestrow,NA,NA,NA,NA,NA,NA,NA,2,3,NA,7,10
Germany,Halberstadt,NA,NA,NA,NA,6,NA,NA,12,10,11,12,20
Germany,Halle,NA,NA,12,NA,4,NA,8,10,5,13,20,35
Germany,Hamburg,NA,NA,NA,2,8,22,15,40,70,90,130,149
Germany,Hameln,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,6
Germany,Hamm,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,8
Germany,Hanau,NA,NA,NA,NA,NA,1,1,NA,2,11,12,16
Germany,Hannover,NA,NA,NA,2,5,5,6,7,11,17,17,31
Germany,Harburg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10
Germany,Hardenberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10
Germany,Hattingen,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4
Germany,Heidelberg,NA,NA,NA,3,10,5,8,6,NA,10,11,14
Germany,Heilbronn,NA,NA,NA,NA,NA,6,6,6,NA,6,6,12
Germany,Helmstedt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
Germany,Herford,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,9
Germany,Hildesheim,NA,NA,NA,NA,NA,6,10,9,NA,NA,11,15
Germany,Hof,NA,NA,NA,NA,NA,NA,NA,3,NA,4,5,9
Germany,Hueckeswagen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9
Germany,Husum,NA,NA,NA,NA,NA,1,NA,7,4,3,4,4
Germany,Ibbenbueren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2
Germany,Iena,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,7
Germany,Ingolstadt,NA,NA,NA,NA,NA,3,4,NA,7,8,5,7
Germany,Iserlohn,NA,NA,NA,NA,NA,NA,2,NA,2,4,5,11
Germany,Kaiserslautern,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,10
Germany,Karl-Marx-Stadt,NA,NA,NA,NA,2,NA,3,5,4,10,14,32
Germany,Karlsruhe,NA,NA,NA,NA,NA,NA,NA,NA,2,3,7,25
Germany,Kassel,NA,NA,NA,NA,NA,NA,5,6,10,17,18,36
Germany,Kaufbeuren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
Germany,Kempten,NA,NA,NA,NA,NA,3,NA,5,NA,3,3,8
Germany,Kiel,NA,NA,NA,NA,1,NA,2,NA,NA,5,7,16
Germany,Kleve,NA,NA,NA,NA,2,NA,4,NA,3,5,6,8
Germany,Koblenz,NA,NA,NA,NA,NA,NA,NA,NA,7,7,9,22
Germany,Koeln,15,21,21,50,54,40,45,40,40,44,41,110
Germany,Koenigswinter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2
Germany,Koethen,NA,NA,NA,NA,NA,NA,NA,2,NA,4,5,9
Germany,Konstanz,NA,NA,NA,NA,6,5,NA,NA,NA,4,4,7
Germany,Krefeld,NA,NA,NA,NA,NA,NA,NA,1,1,5,11,36
Germany,Krempe,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,1
Germany,Lahr,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,7
Germany,Landau,NA,NA,NA,NA,NA,NA,2,NA,2,3,6,7
Germany,Landshut,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,7,10
Germany,Langensalza,NA,NA,NA,NA,NA,5,NA,4,NA,5,5,8
Germany,Lauingen,NA,NA,NA,NA,NA,NA,3,6,6,3,4,4
Germany,Leer,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,8
Germany,Leipzig,NA,NA,2,NA,3,NA,10,17,20,35,30,63
Germany,Lippstadt,NA,NA,NA,NA,NA,NA,3,NA,2,2,3,5
Germany,Ludwigsburg,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,11
Germany,Luebeck,NA,NA,NA,6,28,25,25,23,23,21,25,26
Germany,Lueneburg,NA,NA,NA,NA,8,NA,NA,14,NA,9,10,12
Germany,Magdeburg,NA,NA,NA,16,15,20,18,40,10,18,36,72
Germany,Mainz,20,NA,30,25,25,NA,6,13,24,25,28,43
Germany,Mannheim,NA,NA,NA,NA,NA,NA,NA,1,13,20,23,24
Germany,Marburg,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,8
Germany,Marienberg,NA,NA,NA,NA,1,NA,NA,5,NA,3,3,5
Germany,Mecklenburg,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,1,NA
Germany,Meiningen,NA,NA,NA,NA,NA,NA,2,5,3,3,4,6
Germany,Meissen,NA,NA,NA,NA,2,NA,2,3,NA,4,5,9
Germany,Memmingen,NA,NA,NA,NA,NA,4,5,6,3,NA,7,7
Germany,Merseburg,NA,NA,5,NA,NA,NA,NA,5,NA,4,6,11
Germany,Mettmann,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,6
Germany,Michelstadt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
Germany,Minden,NA,NA,NA,NA,NA,NA,4,4,3,4,5,10
Germany,Mittweida,NA,NA,NA,NA,1,NA,3,NA,NA,4,3,6
Germany,Muelheim An Der Ruhr,NA,NA,NA,NA,NA,1,NA,2,NA,NA,10,10
Germany,Muenchen,NA,NA,NA,NA,10,NA,13,20,20,32,40,11
Germany,Muenster,NA,NA,NA,NA,16,NA,10,11,7,9,14,22
Germany,Nauen,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,5
Germany,Naumburg,NA,NA,NA,NA,2,NA,5,8,7,7,8,13
Germany,Neubrandenburg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
Germany,Neuburg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
